respondent_id,h1n1_vaccine,seasonal_vaccine
26972,0.00325117061520624,0
26973,0.0666110360714914,0.135164752565596
26974,0.110388881448572,0.298854046121699
26975,0.0692221655776718,0.827576536186386
26976,0.894584403812633,0.639670331895347
26977,0.0585246646654185,0.251473030340426
26978,0.0117518948723771,0.878645890562816
26979,0.406465751788375,0.700706897996877
26980,0.0479022821563711,0
26981,0.0224420613892499,0.286247415376578
26982,0.703136806277278,0.875483635943727
26983,0.214865726656799,0.517616810514134
26984,0.0356754293733225,0.130286913567245
26985,0.0160707383681997,0.103432632521134
26986,0.104700584942219,0.548764781589219
26987,0.0650368712626241,0.153637110284695
26988,0.0145299564773011,0.132767537791124
26989,0.276082969910333,0.911518681931441
26990,0.00502153456801209,0
26991,0.400337818044812,0.573017375493497
26992,0.321970099660869,0.433988427139498
26993,0.148335855001132,0.932133263206827
26994,0.0902491218120066,0.37702529116456
26995,0.181976712521923,0.551537388912079
26996,0.171402529007399,0.312181707038272
26997,0.0140159412022296,0.0995177218448851
26998,0.0387582939442669,0.0688710688716239
26999,0.420801569772934,0.446862780240169
27000,0.146207463109551,0.261343531615063
27001,0.048936688213496,0.774075377957282
27002,0.00468130886754612,0.270110007824413
27003,0.0307526337043256,0.0887121772985569
27004,0.146937510212287,0.293275210378356
27005,0.272592536587478,0.7501173006652
27006,0.818321653268965,0.85281909817361
27007,0.0420683511924078,0
27008,0.0200693969590599,0.084171373639946
27009,0.0631929586478464,0.166513859886534
27010,0.0578165204725834,0.234635627555048
27011,0.119454292338438,0.106228551575508
27012,0.347913114145419,0.660749557947135
27013,0.119897466305599,0.58053560205028
27014,0.0409097033132921,0.295278454659641
27015,0.0985946101409639,0.19301945118882
27016,0.169659415664739,0.581794145587752
27017,0.480732317129708,0.716937983536123
27018,0.0466265556722704,0.216519325615902
27019,0.891873202247915,0.925941413906819
27020,0.0786453353440759,0.203935966373296
27021,0.156435616191857,0.497293219204122
27022,0.239293637297018,0.335336360572811
27023,0.192514698599397,0.116699446363189
27024,0.121717111679765,0.272233052403581
27025,0.0373782238598742,0.0643199961924618
27026,0.118297452472537,0.62340982687513
27027,0.100211808617132,0.863701791387868
27028,0.317015403259763,0.935094744161426
27029,0.0244225231421996,0.210006717289741
27030,0.0940286661347419,0.189265490470372
27031,0.177974312374862,0.950867629918656
27032,0.24059132162729,0.418413549660754
27033,0.253316583225874,0.705314118052038
27034,0.00615993993856667,0.651951326408009
27035,0.0695992204829797,0.240970825147428
27036,0.24590916180801,0.848447933346048
27037,0.583818529772882,0.73420376148192
27038,0.0204273890228599,0.0654744570539372
27039,0.813990265143016,0.884943328338062
27040,0.202421162118357,0.175659010537573
27041,0.168815035801327,0.707444031682772
27042,0.0856918503071727,0.535005456273657
27043,0.355483990650128,0.918309101718559
27044,0.00265507807473924,0
27045,0.192244134377584,0.706471357529851
27046,0.0670544835495962,0.11363761818352
27047,0.528473008270072,0.374653056863555
27048,0.17215301817677,0.478679909367375
27049,0.222917259690237,0.884526893097307
27050,0.0646088080777045,0.50807641500556
27051,0.188496321850816,0.270343846725668
27052,0.0752260770951673,0.25911210281005
27053,0.896832099988089,0.907604313296204
27054,0.0384246126775449,0
27055,0.0422854507157415,0.867813132552942
27056,0.0120194572048796,0.0668718255020604
27057,0.0153338339275887,0.0750366968655125
27058,0.857433278724361,0.965457546949552
27059,0.085898104416078,0.248642389485071
27060,0.0303894866386604,0.590917553946048
27061,0.0852859924406241,0.414704968446385
27062,0.0327417194046742,0.556142455320493
27063,0.0385515872255015,0.637878304001852
27064,0.144720025820061,0.564872216344486
27065,0.06561534826075,0.308940041726745
27066,0.0424498395212416,0.667792359826538
27067,0.413044095042151,0.667232431932144
27068,0.904499542085642,0.918926074868441
27069,0.583154869231324,0.963848810729836
27070,0.0594583244939223,0.0821567436271321
27071,0.0422180353627969,0.0998890502425849
27072,0.0974991583649122,0.620057094554614
27073,0.0263365941037683,0.825400992221231
27074,0.0474097838227254,0.293557035898233
27075,0.74539479556062,0.845062972814911
27076,0.624595120009744,0.799618986623474
27077,0.0414310865719846,0.09632065661185
27078,0.373769463373052,0.958306067491252
27079,0.311384034213234,0.969754880786337
27080,0.0764651718734869,0.271544235325565
27081,0.0188877861656504,0.764427419720152
27082,0.101840138505752,0.282618032559724
27083,0.0472284553058214,0.175455960441972
27084,0.858511992853793,0.636329849663269
27085,0.0168230266972299,0.0587901100659533
27086,0.0252572609643749,0.111528242879512
27087,0.173737877398496,0.320215204337937
27088,0.172663833898902,0.778935284062187
27089,0.199028247351159,0.22747289304301
27090,0.265510829966998,0.52864419785392
27091,0.615125381478222,0.179276692146235
27092,0.0435503844633333,0.303883598789628
27093,0.221438153198553,0.268524531855333
27094,0.00970645250036423,0.0704986230630342
27095,0.065407523766009,0.385304779731704
27096,1,0.256502453276291
27097,0.687344133482113,0.848699892590757
27098,0.566316536920928,0.926201089245248
27099,0.159872262868551,0.353247589486351
27100,0.04946073458803,0.762689349042694
27101,0.0606746185344874,0.539808557889487
27102,0.0416763736710245,0.870343931733683
27103,0.0178919265328567,0.0763845701882089
27104,0.281520531425913,0.561685672840531
27105,0.0439843363262038,0.372917519579228
27106,0.641811796812413,0.872764825738356
27107,0.403469819010127,0.72572846918474
27108,0.0951779149286737,0.354452285655041
27109,0.028742763942607,0.193019458467816
27110,0.129490042212331,0.367202492012998
27111,0.0187749472540746,0.313739399296651
27112,0.202540820898335,0.516280737182412
27113,0.0500775320567936,0.266741669850562
27114,0.086567459990016,0.18994168235166
27115,0.507947277324855,0.846116902080276
27116,0.172334992263208,0.952411559668003
27117,0.0345211990592423,0.130306803136376
27118,0.165826931862345,0.476349836245645
27119,0.0336412390957145,0.324825320088584
27120,0.340789234247466,0.954058672908893
27121,0.0131894397940776,0.687072440412629
27122,0.0461996099519978,0.172230047123176
27123,0.0222469142798432,0.122873360720797
27124,0.0207399757809568,0
27125,0.0388434102578473,0.0779585120743214
27126,0.410766337866995,0.0813969535106115
27127,0.100224868304653,0
27128,0.207302870535521,0.545827454889586
27129,0.534959576382307,0.706149906133585
27130,0.145550598920682,0.233567251638239
27131,0.021041069189871,0.112501816379684
27132,0.518608413520404,0.962285997190565
27133,0.0945961052647415,0.711365776161955
27134,0.660962941257911,0.891377780104002
27135,0.225067879096191,0.670319669059363
27136,0.102349918184669,0.470742508766633
27137,0.030916859250424,0
27138,0.163611955296235,0.51961420874165
27139,0.0604091537120009,0.177138245930573
27140,0.919622405456561,0.91641915739779
27141,0.525651812319661,0.817792197524578
27142,0.0280926555799456,0.308516470327041
27143,0.320364487539521,0.595493982495545
27144,0.0429710403011814,0.0941524379022071
27145,0.609291256022683,0.713353965394395
27146,0.021814250576792,0.945033848721798
27147,0.0250694297727716,0.300021469206915
27148,0.133380349056118,0.148319673394012
27149,0.376284506150963,0.177003019350459
27150,0.606128812173966,0.975919981626369
27151,0.130879076199805,0.874901914208161
27152,0.0421874466156589,0.220334393923289
27153,0.277202450437932,0.779051883518155
27154,0.606786091168995,0.937521405967494
27155,0.190251130029849,0.59934597913778
27156,0.0133457107499218,0.24895786848411
27157,0.00582724863313933,0.452272732100985
27158,0.0930109398209518,0.337501348056678
27159,0.0284474802775933,0.240414284944321
27160,0,0.204511584533045
27161,0.257592589384663,0.509797659073365
27162,0.164882299542746,0.904059248173817
27163,0.62290299314896,0.31301275343067
27164,0.186553380639699,0.143281837696937
27165,0.302247066924684,0.583518070506504
27166,0.0304628804302253,0
27167,0.172606247982558,0.552829795027231
27168,0.127513493049236,0.817376491439905
27169,0.543654627348979,0.686885505084731
27170,0.325447547207709,0.854417034791115
27171,0.0196652553372643,0.348499499215893
27172,0.0519487428704455,0.787995156489286
27173,0.250265841798726,0.525860696737083
27174,0.0432987380863162,0.131460436180432
27175,0.027295197888177,0.163129088268478
27176,0.526661373148846,0.903484650553338
27177,0.789590868896571,0.904089658614714
27178,0.161022071158502,0.339781657343464
27179,0.0696596109342736,0.186528803438082
27180,0.303328629958426,0.320299805663285
27181,0.0142367585414522,0.918010450485912
27182,0.61927822344298,0.86535254588489
27183,0.0420152522222542,0.754560583034494
27184,0.0366918450367977,0.363077342387577
27185,0.542666955654369,0.838581963391427
27186,0.0598875833955488,0.796218860756737
27187,0.0328488881628385,0.146123689096044
27188,0.0550351402375739,0.403868987370844
27189,0.090452890128254,0.746655320325425
27190,0.557058374449093,0.817133801079573
27191,0.131273959777606,0.912441236243072
27192,0.536669535049932,0.792790675853256
27193,0.00607061304051992,0.0973446004074946
27194,0.0659243880367891,0.447383921977112
27195,0.0457036501323846,0.105474224279064
27196,0.350370419271418,0.243364360079045
27197,0.0496654123109917,0.668228925842961
27198,0.939580292108419,0.936208885649969
27199,0.0329860084500581,0.11416047427768
27200,0.320225624031011,0.706823847667992
27201,0.707970282340685,0.900547321240929
27202,0.0377368306903522,0.0790922817510213
27203,0.0757654548169182,0.129457166104901
27204,0.0141896719628373,0.105681873506122
27205,0.094468373511823,0.234424740164421
27206,0.0744149804639602,0.255491191135505
27207,0.0746533322597522,0.163732189587407
27208,0.810950734020978,0.836202483900893
27209,0.148463269605632,0.247299467122451
27210,0.431256814741107,0.424923657281572
27211,0.150600626685345,0.218702132402917
27212,0.519506796742746,0.903401473276781
27213,0.454665473427233,0.339304020328651
27214,0.00908735061839737,0
27215,0.146528968110879,0.80834271668646
27216,0.0865496588413554,0.939539013381894
27217,0.0863362753362396,0.109270121297652
27218,0.701081557306791,0.90850323079408
27219,0.465233043104971,0.671142212406045
27220,0.116758196917234,0.277383936587953
27221,0.225329709707412,0.803128284729671
27222,0.21418952341943,0.599205843451128
27223,0.0780693357486378,0.879948741305772
27224,0.2555538441803,0.786739911724741
27225,0.225678939671653,0
27226,0.0113793808549083,0.273549638650592
27227,0.190770310521759,0.458491744215611
27228,0.474760140519818,0.824118012079152
27229,0.715565994088968,0.965461274028996
27230,0.199760735514587,0.923002958364521
27231,0.602930988552754,0.950358569989163
27232,0.101312084962,0.523311614486056
27233,0.176076332689506,0.219078319979196
27234,0.0438898976968818,0.0676929860393243
27235,0.900381537827144,0.910668158603154
27236,0.139899701767627,0.965998189256999
27237,0.350709966556799,0.541706935481949
27238,0.299056343180218,0.871067225857649
27239,0.319336496455305,0.151520948626242
27240,0.103222894261561,0.439312629490824
27241,0.0406345861480438,0.222222030132512
27242,0.0824727461430947,0.408029919761309
27243,0.0581119904817305,0.129200259279149
27244,0.0183745458162268,0.134791718946285
27245,0.120835770301966,0.499276857840686
27246,0.866101772418673,0.975643445219554
27247,0.197423561350377,0.970570656720093
27248,0.159862513683516,0.664314063850569
27249,0.0980588118191233,0.59345713365083
27250,0.130328659441838,0.293487806692855
27251,0.104942072316208,0.28462282742125
27252,0.312520372709028,0.538227205217444
27253,0.0759972570723743,0.873901937061832
27254,0.895638397120578,0.977504999731127
27255,0.0573777526359463,0.282513126642464
27256,0.545137458110238,0.972831910302321
27257,0.468627351710014,0.597938289870204
27258,0.549209216467968,0.783538524223352
27259,0.62500599680351,0.852653249663894
27260,0.102092749202216,0.442512389752426
27261,0.121291983256256,0.6246171430275
27262,0.24408203027259,0.602153353752964
27263,0.0438665285388337,0.0966158689810118
27264,0.0751053278289325,0.0954399421769343
27265,0.0256558791510232,0.296512098472549
27266,0.213801336878116,0
27267,0.104551914637042,0.839192298283281
27268,0.00812883462235091,0
27269,0.717971830810514,0.331797556688123
27270,0.0486625646178757,0.144104276836479
27271,0.0198099213468585,0.290452112949019
27272,0.013964577451253,0.421448435101902
27273,0.0236353978684513,0.154383434458304
27274,0.116309283643914,0.408566696315723
27275,0.213620642027976,0.328913728593374
27276,0.00971614518302383,0.119692284096094
27277,0.0644228363816078,0.820568351433028
27278,0.16241960416603,0.448508414074961
27279,0.11211954381665,0.189312449633528
27280,0.287680228015005,0.362380290452317
27281,0.109744956865915,0.612985108336203
27282,0.086935394916169,0.873048211255859
27283,0.0018982446956615,0.0658493684521498
27284,0.14067994741447,0.179993028849288
27285,0.133853096315766,0.599245901892874
27286,0.0780993693172543,0.252526805599521
27287,0.218927246642779,0.513710238614837
27288,0.644476903017551,0.814687097894978
27289,0.255754980159958,0.356963162485352
27290,0.0121689814736012,0.101782687018375
27291,0.741442231196113,0.826560827235842
27292,0.0667855483480399,0.713723035112869
27293,0.0918441100851983,0.920051889896239
27294,0.00521735610573279,0.0823585534968151
27295,0.256786138721966,0.876591539007072
27296,0.0887982431765915,0.73186338593061
27297,0.0633369078493875,0.755693930197648
27298,0.100404042060307,0.27467819031509
27299,0.344716504549321,0.714099972874874
27300,0.0985909488415347,0.969242692289886
27301,0.00194814063376289,0.0643734898277513
27302,0.141003591897899,0.813703177644106
27303,1,0
27304,0.0721340894703229,0.897313470736628
27305,0.0212379910112344,0
27306,0.206350544958405,0.484021811536727
27307,0.796155165053546,0.767092611043742
27308,0.161042648711701,0.260640404096108
27309,0.514529106759096,0.973032390033618
27310,0.0196692665434952,0.109340371789102
27311,0.0465702522951895,0.130858873504297
27312,0.0585235412056506,0.383200245495273
27313,0.0939983307898855,0.132482839214559
27314,0.0211497249531654,0.0808375433723547
27315,0.113249042002904,0.282890779917616
27316,0.363081240117368,0.704423800109283
27317,0.0702037044169193,0.18414090266624
27318,0.164078915925204,0.297233029963891
27319,0.529196756936068,0.952739822503521
27320,0.348185449639164,0.670065454223566
27321,0.0307532767303579,0.682443172013184
27322,0.0637027282191765,0.0848218434434285
27323,0.0404881619979358,0.607452254074692
27324,0.363398083857909,0.543339996069937
27325,0.777373485691351,0.962875188335869
27326,0.163994485147094,0.676183048755472
27327,0.144467553338492,0.487471943374224
27328,0.22787711651091,0.519804864014731
27329,0.125477584374266,0.371837175206209
27330,0.00453449996234613,0.430619171427199
27331,0.0452971694568931,0.205140823717772
27332,0.144385656710394,0.912598577007945
27333,0.707278717614178,0.863568573507376
27334,0.0193347200547851,0.0772278484058788
27335,0.077256379895461,0.11387853981981
27336,0.028651476620432,0.164548651155115
27337,0.244954854721918,0.701866839712745
27338,0.248951496219718,0.410047888319187
27339,0.271296799448981,0.283682608436578
27340,0.00712548897519528,0.157653485674431
27341,0.2021902489684,0.618591483469202
27342,0.0202048805848659,0.704205540368929
27343,0.019625935307378,0.129412120262093
27344,0.400393298017865,0.467795348357352
27345,0.0275413233381217,0.282757198167443
27346,0.792650931511221,0.9154594931946
27347,0.752354416854992,0.899572287370872
27348,0.0533428282410591,0.247984043522677
27349,0.0625807963606063,0.152933580191147
27350,0.203575101122749,0.888800421766305
27351,0.848005175063541,0.959365782693836
27352,0.0441000827441823,0.36606502914668
27353,0.00771327453408624,0.0831432066570705
27354,0.216412943814297,0.828239789755294
27355,0.198899476491304,0
27356,0.261965254762976,0.55701355661482
27357,0.198060447316943,0.262179480561887
27358,0.215945469222316,0.69692429177076
27359,0.415360142040976,0.765320649417918
27360,0.188888936321799,0.608511639269362
27361,0.0377062960610168,0.8789286578112
27362,0.288314513835109,0.719694880679279
27363,0.0782483285076182,0.273003265503586
27364,0.062717339708908,0.330556116574216
27365,0.324517316620925,0.646075090709424
27366,0.507532448076589,0.638583551843569
27367,0.26423576495,0.701036972424025
27368,0.111466840541153,0.490217672097377
27369,0.0663048138659646,0.097735291162061
27370,0.0118700409585618,0.876234276977157
27371,0.26153806039695,0.2221681311779
27372,0.036201888362317,0.279934866300068
27373,0.788946749947501,0.78208481811903
27374,0.0382397898909775,0.488959872236766
27375,0.173268911974117,0.918100632233674
27376,0.532059631217074,0.373690161038264
27377,0.062722311728087,0.645734391643056
27378,0.0279750315326273,0.157715374147155
27379,0.0651998765083729,0.282356095315329
27380,0.141156075390036,0.918129733135482
27381,0.0520203992710468,0.766882950792585
27382,0.204686518009766,0.179996354402467
27383,0.257511329878566,0.573190414077464
27384,0.0419617718822211,0.653242174052342
27385,0.0827009602413369,0.891279789961048
27386,0.246974018491866,0.820333045937333
27387,0.371027625323024,0.828736145997556
27388,0.0692491736472441,0.464679301404731
27389,0.175432225399066,0.149062827919597
27390,0.00634124382484272,0.0745920262871492
27391,0.158952259845864,0.922750319378897
27392,0.534495552516302,0.866208874449209
27393,0.00894677155817986,0.0973270567938028
27394,0.00616335506152956,0
27395,0.719865301920737,0.70538656060729
27396,0.0367042957930183,0.107122069412595
27397,0.882210613812199,0.91769593799087
27398,0.469386065191879,0.852466505913681
27399,0.0934700093396224,0.525335360537224
27400,0.0401241800567473,0.69066340389724
27401,0.337054154398705,0.321923781560463
27402,0.0629552286585927,0.840843113480621
27403,0.105027321356694,0.230380530655422
27404,0.566238437350623,0.213783595409558
27405,0.890920318610829,0.860850417569199
27406,0.0542374034112634,0.188196368106048
27407,0.0440030159999501,0
27408,0.0879193480030016,0.820061413859819
27409,0.810665766679053,0.974705923972164
27410,0.0402781293675449,0.247628852039199
27411,0.0725500163499607,0.20118793426024
27412,0.144964939226075,0.897564721984891
27413,0.00658248218064856,0.166945913600673
27414,0.751489569321903,0.693994442809239
27415,0.0410784039598894,0
27416,0.061059523553882,0.304603794910116
27417,0.081201783527061,0.375191315045698
27418,0.583536242486409,0.186153165407283
27419,0.536177744807249,0.894874702256494
27420,0.0558042587249505,0.142190693175119
27421,0.117551193640366,0.305765184250212
27422,0.337347667820747,0.693737608821221
27423,0.0305723819500704,0.270934898157557
27424,0.219579847493414,0.485506501761689
27425,0.1677517657187,0.417281395869719
27426,0.116748277047912,0.283684815427089
27427,0.0626429891787292,0.377027328805066
27428,0.0239573527125932,0.173555008807395
27429,0.61282455333247,0.409432240257567
27430,0.0895185099442434,0.826987025504928
27431,0.239604482994317,0.512657466556263
27432,0.313572824254196,0.490408862894045
27433,0.0751881766500357,0.836540471446831
27434,0.086938285443096,0.245146661178654
27435,0.239920009837159,0.639913431100697
27436,0.0259867163702945,0.13985279197724
